"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"14476","Jerry Estre","38","0","DE-AT-CH","DE","3066","23","0","1","0","0","8","2","1","21","0","11","585330"
"14477","Peter Klein","38","0","DE-AT-CH","DE","1671","23","0","3","0","0","10","4","2","35","0","16","419550"
"14478","Kendall Carpenter","38","0","Georgia","US","1485","23","0","2","0","0","15","4","2","32","0","21","350080"
"14479","Haritz Gomez Gonzalez","38","0","Iberia","ES","983","23","0","5","0","0","17","6","2","39","0","11","562867"
"14480","Alberto Trenado","38","0","Iberia","ES","4187","24","0","1","0","0","7","1","1","48","0","20","365861"
"14481","Matthew A Vince","38","0","Australia/NZ","AU","2212","24","0","3","0","0","18","3","1","5","0","22","134353"
"14482","Owen Bull","38","0","UK and I","GB","1218","24","0","4","0","0","19","5","2","30","0","16","329711"
"14483","Marco Lortz","38","0","DE-AT-CH","DE","3105","25","0","1","0","0","8","2","1","26","0","29","163522"
"14484","Daniel J MacDonald","38","0","UK and I","GB","2416","25","0","2","0","0","15","2","2","48","0","17","137647"
"14485","Taylor Oakes","38","0","Australia/NZ","NZ","2178","25","0","3","0","0","18","2","3","38","0","24","287221"
"14486","Scott Huffaker","38","0","California Club","US","3911","25","0","2","0","0","22","1","1","6","0","24","92424"
"14487","Michael Basden","37","0","Canada","CA","750","16","0","5","0","0","31","8","1","68","0","15","16616"
"14488","Gilberto J Alleyne","37","0","Iberia","ES","908","16","0","8","0","0","55","7","1","104","0","21","631768"
"14489","Leif-jason king","37","0","Australia/NZ","AU","626","8","0","1","2","0","5","8","1","22","0","7","514471"
"14490","Dylan Luebbe","37","0","Midwest","US","1101","10","0","1","0","0","16","7","1","24","0","3","538740"
"14491","Elian Gonzales","37","0","New Jersey","US","738","10","0","1","0","0","21","6","1","24","0","19","572917"
"14492","Javier Tena","37","0","Iberia","ES","868","11","0","1","0","0","2","7","1","23","0","19","194333"
"14493","Marius Kast","37","0","DE-AT-CH","DE","1098","11","0","1","9","0","19","7","1","24","0","2","438486"
"14494","Yen Chieh Huang","37","0","Asia","TW","778","11","0","2","0","0","27","8","1","9","0","20","528658"
"14495","Marcelo Guerrero Jorge","37","0","Brazil","BR","1243","13","0","1","0","0","5","6","1","19","0","13","358424"
"14496","Alexander Deubzer","37","0","DE-AT-CH","DE","1389","13","0","4","0","0","21","5","1","68","0","20","326994"
"14497","Bram Van Dooren","37","0","Benelux","NL","1573","14","0","1","0","0","6","4","1","20","0","16","529569"
"14498","Jamey Long","37","0","California Club","US","650","14","0","3","0","0","11","9","1","12","0","9","290790"
"14499","Ryan Nielson","37","0","New England","US","1969","14","0","1","0","0","21","3","1","19","0","16","53778"
"14500","Trace Hodges","37","0","Florida","US","934","14","0","4","0","0","40","8","1","84","0","16","582841"
"14501","Charles Hosea","37","0","New England","US","1328","15","0","1","0","0","5","4","1","18","0","9","417105"
"14502","Henri Van Horrik","37","0","Benelux","NL","1231","15","0","1","2","0","8","5","1","27","0","7","400136"
"14503","Alexander Koß","37","0","DE-AT-CH","DE","1015","15","0","2","0","0","8","5","1","81","0","13","335735"
"14504","Alban Brusson","37","0","France","FR","980","15","0","3","4","0","18","7","1","59","0","5","553988"
"14505","Marc JPM Reichert","37","0","DE-AT-CH","DE","1296","16","0","1","0","0","3","5","1","22","0","23","550460"
"14506","Guillermo Gioacchini2","37","0","Hispanoamérica","AR","1437","16","0","1","0","0","7","5","1","17","0","10","601051"
"14507","Arthur Gautry","37","0","France","FR","1515","16","0","1","0","0","8","4","1","26","0","11","553915"
"14508","Kevin GÃ³mez","37","0","Benelux","NL","1138","16","0","2","0","0","13","7","1","43","0","6","581670"
"14509","Rafael SaragoÃ§a","37","0","Iberia","PT","1033","16","0","2","0","0","18","7","1","33","0","15","400739"
"14510","Bram Levels","37","0","Benelux","NL","1429","16","0","1","0","0","20","5","1","16","0","6","428456"
"14511","Lukas Bronzel","37","0","DE-AT-CH","DE","1333","16","0","5","1","0","44","8","1","94","1","8","255727"
"14512","Chris Pennekamp","37","0","Ohio","US","1371","17","0","1","0","0","0","4","1","5","0","19","189467"
"14513","Jason Hunter4","37","0","Australia/NZ","AU","1504","17","0","1","0","0","2","5","1","22","0","17","352896"
"14514","Stuart Wyness","37","0","UK and I","GB","1435","17","0","1","0","0","5","5","1","23","0","28","549574"
"14515","Paul Dempsey","37","0","Ohio","US","881","17","0","2","0","0","6","8","2","48","0","13","447384"
"14516","Roger Jackman","37","0","Virginias","US","1388","17","0","1","0","0","11","4","1","26","0","22","209159"
"14517","Ronald Hageman","37","0","Benelux","NL","1393","17","0","1","0","0","15","6","1","17","0","13","568655"
"14518","Moritz Kaemper","37","0","DE-AT-CH","DE","1128","17","0","2","0","0","23","6","1","24","0","7","173652"
"14519","Henrik Otte","37","0","Scandinavia","DK","1791","18","0","1","0","0","1","3","1","27","0","20","124343"
"14520","Emmanuel Ojo","37","0","New Jersey","US","1630","18","0","1","0","0","4","4","1","19","0","21","557677"
"14521","Trevor Avery","37","0","California Club","US","1640","18","0","1","0","0","6","4","1","22","0","19","200133"
"14522","Alex Nelson","37","0","California Club","US","1957","18","0","1","0","0","7","3","1","48","0","23","341317"
"14523","Paul Scorthorne","37","0","UK and I","GB","1661","18","0","1","0","0","7","4","1","4","0","22","443686"
"14524","Shane Randolph","37","0","New York","US","1710","18","0","1","0","0","9","4","1","22","0","20","340670"
"14525","David L Milne","37","0","Australia/NZ","AU","1632","18","0","2","0","0","9","4","1","81","0","20","398974"
"14526","Willem Blonk","37","0","Benelux","NL","1593","18","0","1","0","0","13","4","1","24","0","26","468873"
"14527","Macario Reyes Jr","37","0","Mexico","MX","945","18","0","2","0","0","13","9","2","31","0","12","556614"
"14528","Lukasz Kaiser","37","0","DE-AT-CH","DE","1180","18","0","3","0","0","13","5","1","37","0","13","639274"
"14529","Daniel Buehler4","37","0","Asia","TH","1342","18","0","2","0","0","18","6","2","21","0","12","636976"
"14530","James Lother","37","0","Florida","US","630","18","0","2","0","0","29","9","2","44","0","24","194781"
"14531","Gilberto Peña","37","0","Texas","US","1294","18","0","3","0","0","34","4","1","38","0","21","254317"
"14532","Brad Plemmons","37","0","Carolina","US","698","19","0","3","0","0","12","8","2","56","0","25","562398"
"14533","Tor Ã˜Yvind Andersen5","37","0","Scandinavia","NO","1184","19","0","2","0","0","18","7","2","4","0","9","614515"
"14534","Sascha Rideli","37","0","Italy","IT","1968","20","0","1","0","0","8","3","1","13","0","21","498073"
"14535","Ryan Pagel","37","0","Midwest","US","1325","20","0","2","0","0","8","4","1","28","0","24","549631"
"14536","Daniel Villa Toledo","37","0","Iberia","AD","1931","20","0","1","0","0","12","3","1","15","0","18","228402"
"14537","Heath Griffin","37","0","Australia/NZ","AU","1589","20","0","3","0","0","13","7","1","25","0","15","608772"
"14538","Ben Woods4","37","0","Australia/NZ","AU","958","20","0","3","0","0","14","6","1","64","0","23","530813"
"14539","Damir ?kori?","37","0","Australia/NZ","NZ","1528","20","0","2","0","0","23","5","1","35","0","26","138490"
"14540","Scott Nunn","37","0","Texas","US","1117","20","0","5","0","0","26","5","2","75","0","14","471919"
"14541","Jonas Foitzik","37","0","DE-AT-CH","DE","1459","20","0","2","0","0","31","4","1","33","0","20","643463"
"14542","Victor Axiotis","37","0","Canada","CA","864","20","0","3","0","0","35","8","3","28","0","14","240048"
"14543","Mats Borge Andersen","37","0","Scandinavia","NO","3115","21","0","1","0","0","6","2","1","9","0","24","113905"
"14544","Sergio Otero2","37","0","Iberia","ES","744","21","0","3","0","0","6","7","2","24","0","21","488569"
"14545","Johnny Avila","37","0","Canada","CA","2466","21","0","1","0","0","12","3","1","15","0","22","358863"
"14546","Matthew Maseko","37","0","Canada","CA","1559","21","0","2","0","0","13","4","1","5","0","15","76678"
"14547","Alexandre Irwin","37","0","Canada","CA","1305","22","0","2","0","0","4","5","2","31","0","22","587994"
"14548","Ron Fusi","37","0","California Club","US","1661","22","0","3","0","0","20","3","1","37","0","20","219591"
"14549","Michael Ungers","37","0","DE-AT-CH","DE","1638","23","0","2","0","0","6","4","1","21","0","17","175824"
"14550","Adrien Slimani","37","0","France","FR","2087","23","0","2","0","0","12","4","2","27","0","20","402943"
"14551","Thomas Duhamel2","37","0","France","FR","2280","23","0","1","0","0","13","2","1","26","0","26","577414"
"14552","Mitchell Wensink","37","0","Benelux","NL","1008","23","0","3","0","0","23","6","2","37","0","27","375646"
"14553","Terry Humphreys2","37","0","Australia/NZ","AU","2636","24","0","2","0","0","14","2","2","32","0","16","387070"
"14554","Sam Exite","37","0","France","FR","3958","25","0","1","0","0","18","2","1","16","0","16","575239"
"14555","Luke Steger","37","0","Australia/NZ","AU","1290","25","0","3","0","0","31","3","3","33","0","23","564052"
"14556","Oscar Pujadas","37","0","Iberia","ES","4326","26","0","1","0","0","18","1","1","18","0","26","386444"
"14557","Tom Relyea","36","0","New York","US","1535","15","0","6","0","0","51","4","1","117","0","15","532562"
"14558","Juan Medel","36","0","Hispanoamérica","CL","392","24","0","10","0","0","77","10","2","58","0","27","422965"
"14559","JC Ewing","36","0","Canada","CA","681","10","0","1","0","0","8","9","1","16","0","26","506081"
"14560","Joel Barsotti","36","0","Northwest","US","1089","10","0","1","0","0","12","6","1","27","0","15","99406"
"14561","Alejandro Pellicer","36","0","Iberia","ES","1104","11","0","1","0","0","4","6","1","3","0","6","292565"
"14562","Uwe Zamecnik","36","0","DE-AT-CH","DE","897","11","0","1","0","0","5","8","1","17","0","7","409949"
"14563","Ryan Tupper","36","0","New England","US","848","11","0","1","0","0","6","8","1","20","0","19","312032"
"14564","Trevor Schelske","36","0","Michigan","US","866","11","0","1","0","0","6","9","1","24","0","15","421385"
"14565","Carl Karlsson","36","0","Scandinavia","SE","1064","12","0","1","0","0","9","5","1","22","0","16","429936"
"14566","Ilya Shamov","36","0","Central-Eastern Europe","RU","1053","13","0","1","0","0","5","7","1","22","0","20","86387"
"14567","Alexander Schirner","36","0","DE-AT-CH","DE","977","13","0","1","0","0","5","7","1","22","0","19","386686"
"14568","steven Jarvis2","36","0","Virginias","US","889","13","0","2","0","0","9","8","1","8","0","20","590542"
"14569","Chris S. McCoy","36","0","Georgia","US","854","13","0","1","0","0","17","8","1","21","0","12","53662"
"14570","Jason Dill","36","0","Texas","US","1266","14","0","1","0","0","4","6","1","19","0","22","438217"
"14571","Patrick Soares","36","0","Florida","US","1597","14","0","2","0","0","10","5","1","92","0","17","192761"
"14572","Jeremy D Rogers","36","0","Mid-South","US","1616","14","0","1","0","0","12","4","1","16","0","14","478899"
"14573","Jerome Hodges","36","0","New York","US","1250","14","0","3","0","0","20","5","1","79","0","11","20933"
"14574","Mark J Whitehouse","36","0","Australia/NZ","NZ","1282","15","0","1","0","0","0","6","1","5","0","20","427730"
"14575","Andrew Jackson13","36","0","Carolina","US","1190","15","0","1","0","0","12","6","1","22","0","23","374720"
"14576","Christophe Lefebvre","36","0","Benelux","BE","1093","15","0","5","0","0","13","7","1","111","0","8","629774"
"14577","Stephane Destrebecq","36","0","Benelux","BE","1233","16","0","1","0","0","7","6","1","21","0","19","120379"
"14578","Marvin Aleksa","36","0","DE-AT-CH","DE","1159","16","0","1","0","0","7","6","1","22","0","18","531542"
"14579","Artur Merwi?ski","36","0","Central-Eastern Europe","PL","1376","16","0","1","0","0","7","4","1","22","0","27","564509"
"14580","Akihiko Takino","36","0","Japan","JP","1532","16","0","1","0","0","8","4","1","22","0","18","344772"
"14581","Kresimir Skvorc","36","0","UK and I","IE","1224","16","0","1","0","0","8","5","1","4","0","17","452324"
"14582","Michael Gott","36","0","Great Plains","US","1032","16","0","2","0","0","10","7","1","22","0","20","88653"
"14583","Adam M Wright","36","0","New York","US","900","16","0","1","0","0","13","6","1","21","0","15","328552"
"14584","Neiko Simmons2","36","0","West","US","1434","16","0","1","0","0","24","5","1","16","0","20","479593"
"14585","Yann Tuffigo","36","0","France","FR","1220","16","0","4","0","0","32","5","1","105","0","16","336738"
"14586","Tomi Porri","36","0","Finland","FI","1453","17","0","1","0","0","2","6","1","20","0","23","518639"
"14587","Brandon Pipgrass","36","0","Mid-South","US","1316","17","0","1","0","0","4","4","1","27","0","16","121248"
"14588","Aydin Mammadov","36","0","Texas","US","1055","17","0","2","0","0","8","11","2","37","0","14","504719"
"14589","Joseph Miesch","36","0","Texas","US","1311","17","0","1","0","0","9","5","1","19","0","18","331264"
"14590","Chris Smit","36","0","Benelux","NL","1326","17","0","1","0","0","14","5","1","3","0","19","19115"
"14591","Nick Scelsa","36","0","Canada","CA","1207","17","0","1","0","0","18","5","1","15","0","27","482484"
"14592","Lucas Burt","36","0","Australia/NZ","AU","1289","17","0","3","0","0","21","7","1","54","0","24","570449"
"14593","Ricardo Guarapari","36","0","Brazil","US","1347","17","0","1","0","0","22","6","1","22","0","16","157390"
"14594","Kim Nyholm","36","0","Scandinavia","SE","1456","18","0","1","0","0","0","4","1","22","0","25","107803"
"14595","Robert S. Bubel","36","0","Central-Eastern Europe","PL","1456","18","0","1","0","0","2","4","1","22","0","20","433192"
"14596","Kevin Mann2","36","0","California Club","US","1586","18","0","1","0","0","5","4","1","21","0","24","175590"
"14597","Timo Reinikari","36","0","Finland","FI","1822","18","0","1","0","0","7","4","1","23","0","18","529669"
"14598","Kyle Herlitzke","36","0","Midwest","US","1618","18","0","1","0","0","9","5","1","17","0","23","221839"
"14599","Marco A Battaglia","36","0","Midwest","US","773","18","0","3","0","0","32","6","1","57","0","15","321896"
"14600","Miguel Angel Montes Garcia","36","0","Iberia","ES","1497","19","0","1","0","0","5","5","1","22","0","27","112901"
"14601","Marcelo Zanatta","36","0","Brazil","BR","2016","19","0","2","0","0","12","3","1","9","0","10","140973"
"14602","Steve Dave","36","0","UK and I","GB","1142","19","0","2","0","0","13","6","1","25","0","10","134720"
"14603","William Brown14","36","0","Mid-South","US","917","19","0","2","0","0","14","9","1","30","0","21","275840"
"14604","Kyle Marler","36","0","Ohio","US","754","19","0","2","0","0","20","9","2","17","0","25","520492"
"14605","Sid Sorrell","36","0","Australia/NZ","AU","399","19","0","2","0","0","20","6","2","32","0","14","522066"
"14606","Brett Horsell2","36","0","Australia/NZ","AU","868","19","0","4","0","0","23","6","1","63","0","17","510944"
"14607","Brian Klaes","36","0","DE-AT-CH","DE","1930","20","0","1","0","0","0","3","1","27","0","26","83422"
"14608","Gianluca Savi","36","0","Italy","IT","1795","20","0","1","0","0","5","3","1","17","0","25","342282"
"14609","Victor Alvarez3","36","0","Hispanoamérica","AR","1357","20","0","2","0","0","8","7","2","25","0","16","567284"
"14610","Jack Clark2","36","0","Texas","US","1431","20","0","2","0","0","9","7","2","56","0","19","484369"
"14611","Daniel Exton","36","0","Australia/NZ","AU","1766","20","0","1","0","0","12","3","1","20","0","28","139707"
"14612","Dustin Glenn","36","0","Mid-South","US","1684","20","0","2","0","0","13","3","2","13","0","13","589660"
"14613","Tomasz Lipinski","36","0","Central-Eastern Europe","PL","913","20","0","2","0","0","15","6","2","40","0","22","587643"
"14614","Fiona Siddons","36","0","UK and I","GB","1010","20","0","2","0","0","17","5","1","5","0","18","487990"
"14615","Colin Bruns4","36","0","Australia/NZ","AU","733","20","0","3","0","0","25","9","2","23","0","9","248484"
"14616","Allen Roth","36","0","Canada","CA","2169","20","0","2","0","0","29","3","1","32","0","16","511001"
"14617","Sebastian Kerlikowski","36","0","DE-AT-CH","DE","1566","20","0","4","0","0","36","3","1","75","0","19","341226"
"14618","Hakim El Boussouni","36","0","DE-AT-CH","DE","704","20","0","8","0","0","53","9","2","76","0","12","337873"
"14619","Diego Galindo","36","0","Iberia","ES","1965","21","0","1","0","0","1","3","1","13","0","27","550352"
"14620","Fernando Sacramento","36","0","Iberia","ES","2235","21","0","1","0","0","7","3","1","47","0","20","588233"
"14621","Ian R Tuthill","36","0","UK and I","US","2161","21","0","1","0","0","8","3","1","22","0","15","226661"
"14622","Owen Price","36","0","UK and I","GB","1971","21","0","1","0","0","12","3","1","22","0","21","340923"
"14623","Gert-Jan Hazeleger","36","0","Benelux","NL","1993","21","0","1","0","0","13","3","1","15","0","21","275191"
"14624","Jeroen Joosten2","36","0","Benelux","NL","738","21","0","3","0","0","13","8","3","57","0","9","419063"
"14625","Dominic Anspach-Sobetzke","36","0","DE-AT-CH","DE","2686","21","0","1","0","0","13","3","1","17","0","26","524445"
"14626","Anton Klimenkov","36","0","Central-Eastern Europe","UA","1886","21","0","2","0","0","15","4","1","27","0","19","24284"
"14627","Alain Stad","36","0","California Club","US","1671","21","0","1","0","0","16","4","1","20","0","10","263789"
"14628","Domenico Del Canto","36","0","Italy","IT","1725","21","0","3","0","0","18","4","1","97","0","26","509419"
"14629","Simon Gaardsted Gammelgaard","36","0","Scandinavia","DK","1261","21","0","3","0","0","21","4","2","19","0","14","486447"
"14630","Tomáš Ryšálek","36","0","Central-Eastern Europe","CZ","1557","21","0","3","0","0","25","5","1","57","0","14","482154"
"14631","Johan Dorssers","36","0","Benelux","NL","2022","21","0","2","0","0","37","3","1","47","0","23","405629"
"14632","Emil Stech Jakobsen","36","0","Scandinavia","DK","1275","22","0","2","0","0","0","4","1","31","0","18","629166"
"14633","Bart Visser","36","0","Benelux","NL","2236","22","0","1","0","0","5","3","1","22","0","21","492012"
"14634","Adam Kyles","36","0","Australia/NZ","AU","902","22","0","2","0","0","10","4","1","36","0","24","236881"
"14635","Matt Slifka","36","0","Illinois","US","2170","22","0","2","0","0","14","3","1","79","0","18","337439"
"14636","Schnardy Victor Morpeau","36","0","Canada","CA","1450","22","0","2","0","0","18","4","1","39","0","25","539869"
"14637","Agustin Lavia","36","0","Hispanoamérica","AR","1339","22","0","3","0","0","19","5","1","4","0","19","368129"
"14638","Jesse Graham2","36","0","Florida","US","1569","22","0","2","0","0","19","7","1","22","0","19","573906"
"14639","Dom Drolet","36","0","Canada","CA","1803","22","0","2","0","0","20","3","1","21","0","23","644029"
"14640","JB Broyles","36","0","West","US","565","22","0","9","0","0","27","8","4","70","0","21","339702"
"14641","Jonny Lucas","36","0","UK and I","GB","1601","22","0","4","0","0","36","3","1","47","0","20","610377"
"14642","Robert Harper5","36","0","Mid-South","US","848","22","0","4","0","0","42","5","2","16","0","15","606631"
"14643","Daniel Drako","36","0","Benelux","BE","2379","23","0","1","0","0","1","2","1","23","0","28","276258"
"14644","Bradley James2","36","0","Indiana","US","1314","23","0","2","0","0","3","4","2","17","0","27","523370"
"14645","Emil Larssen","36","0","Scandinavia","DK","1917","23","0","1","0","0","6","2","1","20","0","29","155918"
"14646","Jose Antonio Plaza","36","0","Iberia","ES","1585","23","0","2","0","0","8","4","1","22","0","27","409112"
"14647","Savio Paniccia","36","0","Canada","CA","1560","23","0","2","0","0","22","4","2","29","0","19","618390"
"14648","Cole Bailey","36","0","Northwest","NZ","1269","23","0","3","0","0","37","4","2","7","0","17","525232"
"14649","Santiago Abascal Pérez","36","0","Hispanoamérica","AR","1985","24","0","2","0","0","14","3","2","34","0","16","520854"
"14650","Xavier Torrent Rocasalva","36","0","Iberia","ES","3883","25","0","1","0","0","11","1","1","3","0","21","206453"
"14651","Camilo Zelada2","36","0","Hispanoamérica","CL","3479","25","0","2","0","0","11","1","1","46","0","28","444632"
"14652","Justin Luchansky","36","0","Texas","US","1381","25","0","3","0","0","13","5","3","28","0","15","600919"
"14653","Christian Alvarez","36","0","Iberia","ES","2200","26","0","3","0","0","22","2","2","28","0","21","415765"
"14654","Andre Przybylski","35","0","DE-AT-CH","DE","1267","20","0","8","0","0","54","4","1","103","0","21","35211"
"14655","Warren Booth","35","0","UK and I","GB","789","8","0","1","0","0","4","9","1","4","0","21","555304"
"14656","James P Barrett","35","0","Ohio","US","652","10","0","1","0","0","0","9","1","22","0","28","160642"
"14657","Chris Ash","35","0","Australia/NZ","AU","763","10","0","1","0","0","7","7","1","26","0","20","155296"
"14658","David Mitchell6","35","0","UK and I","GB","1001","10","0","1","0","0","7","5","1","17","0","15","355241"
"14659","Nate Spinks","35","0","Canada","CA","1199","11","0","1","0","0","0","8","1","27","0","13","130520"
"14660","David Titus","35","0","New York","US","1067","11","0","1","0","0","0","7","1","21","0","19","354822"
"14661","Bradley Brockies","35","0","UK and I","GB","959","11","0","1","0","0","4","8","1","20","0","23","493265"
"14662","Michael Johnson51","35","0","Mid-South","US","1139","11","0","1","0","0","6","7","1","20","0","15","550431"
"14663","Antonio Paz Montes","35","0","Iberia","ES","1057","11","0","2","0","0","17","7","1","42","0","13","503156"
"14664","Isaac Sherbin","35","0","California Club","US","451","12","0","1","0","0","2","9","1","22","0","27","106283"
"14665","Cody Fendley","35","0","California Club","US","1288","12","0","1","0","0","8","7","1","19","0","2","269584"
"14666","Gavin Hibbs2","35","0","Mid-South","US","1191","12","0","1","0","0","10","7","1","24","0","16","303551"
"14667","Isamu Goto","35","0","Japan","JP","1227","13","0","1","0","0","4","6","1","21","0","14","429861"
"14668","Tyler Reeves","35","0","Canada","CA","1293","13","0","1","0","0","15","6","1","17","0","16","529266"
"14669","Frederico da Matta","35","0","Brazil","BR","654","14","0","3","0","0","11","7","1","51","0","23","270847"
"14670","Anthony Mangano","35","0","Virginias","US","946","15","0","1","0","0","0","7","1","23","0","18","556277"
"14671","Alejandro Mendoza","35","0","Northwest","US","1719","15","0","1","0","0","2","4","1","11","0","9","230980"
"14672","Carlos Blanco Lafuente","35","0","Iberia","ES","1258","15","0","1","0","0","3","5","1","26","0","21","56581"
"14673","Ross Mathewson","35","0","Canada","CA","342","15","0","1","0","0","6","9","1","22","0","28","323003"
"14674","Jason Pedu2","35","0","New York","US","1325","15","0","1","0","0","7","5","1","16","0","7","587205"
"14675","Garth Roberts","35","0","West","US","1368","15","0","3","0","0","10","7","1","56","0","12","105876"
"14676","Harry Weymouth","35","0","UK and I","GB","1151","16","0","1","0","0","4","6","1","22","0","25","362248"
"14677","Thomas Walde-Jensen","35","0","Scandinavia","DK","1076","16","0","1","0","0","5","7","1","4","0","28","496106"
"14678","Mikkel Andreasen","35","0","Scandinavia","DK","1602","16","0","1","0","0","6","6","1","18","0","5","365062"
"14679","Allan Moreira","35","0","Brazil","BR","1278","16","0","1","0","0","10","5","1","47","0","20","190579"
"14680","Ricardo Pinto3","35","0","Iberia","PT","1071","16","0","3","0","0","14","7","1","45","0","13","611885"
"14681","Ralph Bölsterli","35","0","DE-AT-CH","CH","903","16","0","1","0","0","23","5","1","18","0","24","295818"
"14682","Taha Inan","35","0","International Club","TR","1404","17","0","1","0","0","3","6","1","19","0","18","508004"
"14683","Mikel Pascual","35","0","Iberia","ES","1302","17","0","1","0","0","4","5","1","22","0","25","396594"
"14684","Jason Alvarado","35","0","Texas","US","1856","17","0","1","0","0","5","3","1","27","0","18","544165"
"14685","Jon DeBaro","35","0","New Jersey","US","1899","17","0","4","0","0","9","4","1","85","0","16","315805"
"14686","Dario Alemanni","35","0","Italy","IT","936","17","0","1","0","0","11","5","1","21","0","19","409137"
"14687","Marc Pigneur2","35","0","Benelux","BE","1500","17","0","1","0","0","11","4","1","27","0","20","548161"
"14688","Miguel Vidal Moreiras","35","0","Iberia","ES","1351","17","0","1","0","0","13","5","1","17","0","9","540523"
"14689","Timothy Selman","35","0","Texas","US","1372","17","0","1","0","0","18","5","1","45","0","25","543064"
"14690","Udi Farin","35","0","California Club","US","1506","18","0","2","0","0","5","6","1","40","0","21","560045"
"14691","Jorge Nuñez","35","0","Iberia","ES","1497","18","0","1","0","0","6","4","1","22","0","24","442904"
"14692","Kurt P Heiselman","35","0","New York","US","1549","18","0","1","0","0","7","4","1","26","0","21","359940"
"14693","John Jarratt","35","0","UK and I","GB","1466","18","0","1","0","0","9","3","1","21","0","18","41445"
"14694","Mario Dodov","35","0","Iberia","ES","1368","18","0","1","0","0","18","6","1","17","0","14","524995"
"14695","James Small14","35","0","Asia","HK","300","18","0","2","0","0","25","9","1","24","0","9","577733"
"14696","Pushan Bhowmick","35","0","New Jersey","FR","698","18","0","3","0","0","29","8","2","43","0","11","443847"
"14697","Ryan Kvaltin","35","0","Canada","CA","701","18","0","2","0","0","30","8","2","33","0","23","275728"
"14698","Edward Shorter","35","0","Ohio","US","2076","19","0","1","0","0","1","3","1","47","0","25","591110"
"14699","Zachary Louis","35","0","Ohio","US","1743","19","0","1","0","0","2","4","1","22","0","17","284041"
"14700","Johan Larsson","35","0","Scandinavia","SE","1588","19","0","1","0","0","5","5","1","20","0","16","134537"
"14701","Andy Frame","35","0","Florida","US","1811","19","0","1","0","0","6","3","1","14","0","14","65939"
"14702","Michael Rice3","35","0","Florida","US","1254","19","0","2","0","0","10","8","1","66","0","19","536565"
"14703","Luke Sanders3","35","0","UK and I","GB","945","19","0","2","0","0","13","9","2","29","0","16","572874"
"14704","Chris Farish","35","0","UK and I","GB","975","19","0","2","0","0","18","7","1","5","0","16","328167"
"14705","Lee Hawkings","35","0","UK and I","GB","1024","19","0","4","0","0","20","7","1","46","0","16","520368"
"14706","Michael Hartigan","35","0","New Jersey","US","1256","19","0","2","0","0","21","5","1","42","0","8","404555"
"14707","Marcelo Baldissera","35","0","Brazil","BR","812","20","0","2","0","0","8","8","2","34","0","10","312695"
"14708","Takacs Mate","35","0","Central-Eastern Europe","HU","1686","20","0","1","0","0","8","4","1","31","0","22","549586"
"14709","Liam Mahon","35","0","New York","US","1524","20","0","1","0","0","10","4","1","17","0","28","416051"
"14710","Diego Iglesias2","35","0","International Club","PA","2323","20","0","1","0","0","14","2","1","20","0","7","488699"
"14711","Anil Tuken","35","0","International Club","TR","1815","20","0","2","0","0","15","3","1","50","0","9","589015"
"14712","Michael B Andersen","35","0","Scandinavia","DK","1339","20","0","3","0","0","19","4","1","50","0","18","155774"
"14713","Alejandro Ruiz Polo","35","0","Iberia","ES","931","21","0","2","0","0","5","7","2","43","0","18","605547"
"14714","Jan van Hattem","35","0","Benelux","NL","1777","21","0","2","0","0","12","3","1","48","0","15","207356"
"14715","Jef De Haes","35","0","Benelux","BE","1510","21","0","2","0","0","12","6","1","25","0","20","235016"
"14716","Dani Caceres","35","0","Iberia","ES","2266","21","0","1","0","0","14","2","1","17","0","23","378525"
"14717","Sebastian von Gartzen","35","0","DE-AT-CH","DE","2068","21","0","1","0","0","16","3","1","22","0","28","526940"
"14718","Jose Antonio Corral","35","0","Iberia","ES","586","21","0","4","0","0","28","7","2","69","0","17","609420"
"14719","George Kindop","35","0","DE-AT-CH","DE","1634","21","0","4","0","0","38","4","1","136","0","15","405956"
"14720","Michael VanDerMeid","35","0","New York","US","965","22","0","2","0","0","5","5","2","20","0","24","491533"
"14721","matthias Verreet","35","0","Benelux","BE","2289","22","0","1","0","0","6","2","1","23","0","27","228265"
"14722","Sebastian Penagos","35","0","Hispanoamérica","CO","2295","22","0","1","0","0","8","2","1","21","0","27","423017"
"14723","Ben Moorey","35","0","UK and I","GB","2273","22","0","1","0","0","9","2","1","21","0","19","547163"
"14724","Arno Vanhoutte","35","0","Benelux","BE","1391","22","0","2","0","0","10","5","1","19","0","25","626440"
"14725","Len Beck","35","0","Northwest","US","1526","22","0","2","0","0","13","6","2","24","0","12","454733"
"14726","Robert Schwenkler","35","0","Texas","US","1564","22","0","2","0","0","14","5","2","38","0","21","571543"
"14727","Mika Liljeqvist","35","0","Finland","FI","2908","22","0","1","0","0","17","2","1","3","0","17","401440"
"14728","Timothy Saunders","35","0","Atlantic","US","1306","22","0","3","0","0","47","8","1","29","0","15","449841"
"14729","Paul R Chaloner","35","0","UK and I","GB","1871","23","0","1","0","0","5","2","1","17","0","24","442721"
"14730","Victor Vika","35","0","Iberia","ES","2606","23","0","1","0","0","6","2","1","10","0","20","252774"
"14731","Bill Steven","35","0","Virginias","US","1421","23","0","2","0","0","6","4","1","29","0","22","342298"
